Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
TUCLK,38.1,✅,❌,✅,❌,45.0,✅,✅,—
KONYA,40.0,❌,❌,❌,❌,45.1,❌,❌,—
AKFYE,53.4,❌,❌,❌,❌,45.2,❌,❌,—
YEOTK,57.0,❌,❌,❌,❌,45.3,✅,❌,—
ANHYT,55.9,❌,❌,❌,❌,45.6,✅,❌,—
FMIZP,48.1,❌,❌,❌,❌,45.6,✅,❌,—
GUBRF,56.2,❌,❌,❌,❌,45.6,❌,❌,—
TTKOM,53.2,✅,❌,✅,✅,45.7,✅,✅,—
MRSHL,49.2,❌,❌,❌,❌,45.8,❌,❌,—
AKSA,53.9,❌,❌,❌,✅,46.1,❌,❌,—
BJKAS,37.1,❌,✅,❌,❌,46.2,❌,❌,—
MAVI,51.2,✅,❌,✅,❌,46.2,✅,✅,—
ODAS,52.0,❌,❌,❌,❌,46.3,✅,❌,—
ISBTR,49.2,❌,❌,❌,❌,46.4,✅,❌,—
AEFES,54.5,✅,❌,✅,❌,46.4,❌,❌,—
DOCO,58.0,❌,❌,❌,✅,46.6,❌,❌,—
EGPRO,57.2,❌,❌,❌,❌,46.8,✅,❌,—
ZRGYO,53.4,❌,❌,❌,✅,46.9,✅,✅,—
SAHOL,52.4,❌,❌,❌,❌,47.0,✅,❌,—
EGGUB,55.3,❌,❌,❌,✅,47.1,❌,❌,—
OYAKC,51.3,❌,❌,❌,❌,47.2,✅,✅,—
CCOLA,41.6,✅,✅,✅,❌,47.2,❌,❌,—
BOSSA,50.0,❌,❌,❌,✅,47.3,❌,❌,—
ASTOR,63.3,❌,❌,❌,❌,47.4,✅,❌,—
DURDO,57.8,❌,❌,❌,❌,47.5,❌,❌,—
VBTYZ,54.6,❌,❌,❌,✅,47.5,❌,❌,—
ENKAI,63.1,✅,❌,✅,❌,47.8,✅,✅,—
ATEKS,48.7,✅,❌,✅,✅,47.8,✅,❌,—
EGEEN,41.5,✅,✅,✅,❌,47.9,✅,✅,—
AGESA,63.5,❌,❌,❌,✅,47.9,❌,❌,—
GARAN,55.2,❌,❌,❌,✅,48.2,❌,❌,—
TOASO,57.7,✅,❌,✅,✅,48.2,❌,❌,—
ISCTR,52.1,✅,❌,✅,✅,48.3,❌,✅,—
AKCNS,60.9,❌,❌,❌,✅,48.5,✅,❌,—
GSDDE,59.2,❌,❌,❌,❌,48.5,❌,❌,—
GLYHO,66.7,❌,❌,❌,✅,48.5,✅,❌,—
BMSTL,60.5,❌,❌,❌,✅,48.8,❌,❌,—
BLUME,53.8,❌,❌,❌,❌,48.8,✅,✅,—
ENJSA,67.6,❌,❌,❌,❌,49.6,❌,❌,—
ALBRK,59.7,❌,❌,❌,❌,49.6,❌,❌,—
EKGYO,56.6,❌,❌,❌,❌,49.7,✅,✅,—
MPARK,61.3,✅,❌,✅,✅,49.8,❌,❌,—
YKBNK,54.7,❌,❌,❌,✅,49.8,❌,✅,—
TAVHL,55.6,✅,❌,✅,❌,49.8,✅,✅,—
TRALT,60.8,❌,❌,❌,✅,49.9,❌,❌,—
YGGYO,71.9,❌,❌,❌,✅,50.2,❌,❌,—
AKBNK,54.8,❌,❌,❌,❌,50.3,✅,✅,—
ARDYZ,62.4,❌,✅,❌,✅,50.4,✅,❌,—
INDES,59.4,❌,❌,❌,✅,50.6,✅,❌,—
TRGYO,69.6,❌,❌,❌,✅,50.7,✅,❌,—
ISGYO,59.3,❌,❌,❌,✅,50.7,✅,❌,—
ARSAN,58.3,❌,❌,❌,❌,50.9,✅,❌,—
ASELS,71.3,❌,❌,❌,✅,51.1,❌,❌,—
TRHOL,69.7,❌,✅,❌,✅,51.5,❌,❌,—
AKSGY,67.8,❌,❌,❌,❌,51.6,✅,❌,—
FLAP,54.8,✅,✅,✅,❌,51.8,✅,✅,—
ATATP,63.9,❌,✅,❌,✅,52.1,❌,❌,—
AVGYO,61.1,✅,✅,✅,✅,52.2,❌,❌,—
LOGO,55.7,✅,❌,✅,❌,52.3,❌,✅,—
KRDMA,56.3,❌,❌,❌,✅,52.4,❌,❌,—
TRENJ,62.1,❌,❌,❌,✅,52.7,❌,❌,—
EREGL,63.5,❌,❌,❌,❌,52.9,✅,❌,—
TNZTP,58.0,❌,❌,❌,❌,52.9,✅,❌,—
KLSYN,65.1,❌,✅,❌,✅,53.0,✅,❌,—
MEPET,64.2,✅,❌,✅,❌,53.2,✅,✅,—
TRCAS,65.1,❌,❌,❌,✅,53.3,❌,❌,—
TRMET,61.9,❌,✅,❌,✅,53.4,✅,❌,—
KERVN,72.1,❌,✅,❌,❌,53.4,✅,❌,—
KRGYO,43.3,❌,✅,❌,❌,53.4,✅,✅,—
VAKBN,59.2,✅,✅,✅,✅,53.6,✅,✅,🟢
ALARK,56.3,❌,✅,❌,❌,53.6,❌,❌,—
NETAS,57.1,❌,✅,❌,❌,53.7,❌,❌,—
TUKAS,41.3,✅,✅,✅,❌,54.2,✅,✅,—
PCILT,63.7,❌,❌,❌,✅,54.2,✅,❌,—
HALKB,65.7,✅,✅,✅,✅,54.6,❌,✅,—
PETKM,58.1,✅,✅,✅,✅,54.8,✅,✅,🟢
AGHOL,58.2,✅,✅,✅,✅,55.4,✅,✅,🟢
BRSAN,58.4,❌,✅,❌,✅,55.7,❌,❌,—
ETILR,51.9,✅,✅,✅,❌,56.6,✅,✅,—
SOKM,59.6,✅,✅,✅,✅,58.0,❌,✅,—
GMTAS,92.8,✅,✅,✅,✅,58.4,✅,✅,🟢
RYSAS,68.7,❌,✅,❌,✅,58.5,✅,✅,—
AYGAZ,66.1,❌,✅,❌,✅,59.2,❌,❌,—
HUNER,54.7,✅,✅,✅,✅,59.4,✅,✅,🟢
ORGE,66.2,❌,✅,❌,✅,60.1,✅,❌,—
KCHOL,66.9,✅,✅,✅,✅,60.2,✅,✅,🟢
OZSUB,71.6,❌,✅,❌,❌,60.2,✅,❌,—
CRFSA,73.2,❌,✅,❌,✅,60.4,✅,❌,—
UNLU,51.3,✅,✅,✅,❌,61.4,✅,✅,—
KRPLS,69.5,✅,✅,✅,✅,61.8,✅,✅,🟢
KRDMD,73.7,❌,✅,❌,✅,63.9,✅,✅,—
BIMAS,84.3,✅,✅,✅,✅,64.5,✅,✅,🟢
ISDMR,75.6,✅,✅,✅,✅,69.1,✅,✅,🟢
CELHA,65.8,✅,✅,✅,✅,69.4,✅,✅,🟢
DEVA,66.9,✅,✅,✅,❌,69.7,❌,✅,—
RYGYO,79.9,❌,✅,❌,✅,72.0,✅,✅,—
AHGAZ,69.6,✅,✅,✅,✅,74.0,✅,✅,🟢
ENERY,73.0,✅,✅,✅,✅,74.6,✅,✅,🟢
TUPRS,80.3,✅,✅,✅,✅,75.8,❌,✅,—
TKFEN,82.1,✅,✅,✅,✅,77.7,✅,✅,🟢
