Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
DOHOL,57.8,❌,❌,❌,❌,46.3,✅,❌,—
TURSG,63.8,✅,❌,✅,❌,46.3,❌,❌,—
ISBTR,49.2,❌,❌,❌,❌,46.4,✅,❌,—
MRSHL,49.7,❌,❌,❌,❌,46.4,❌,❌,—
TUCLK,38.5,✅,❌,✅,❌,46.6,✅,✅,—
AKCNS,59.7,❌,❌,❌,✅,47.0,✅,❌,—
EUPWR,57.2,❌,❌,❌,❌,47.2,✅,❌,—
BJKAS,37.3,❌,✅,❌,❌,47.2,❌,❌,—
DOCO,58.4,❌,❌,❌,✅,47.5,✅,❌,—
KONYA,40.9,✅,✅,✅,❌,47.5,✅,✅,—
THYAO,54.2,❌,❌,❌,❌,47.6,✅,❌,—
MTRYO,54.0,✅,❌,✅,❌,47.7,✅,✅,—
EUKYO,64.1,❌,❌,❌,✅,47.7,❌,❌,—
ANHYT,57.3,❌,❌,❌,❌,47.9,✅,❌,—
BOSSA,50.5,❌,❌,❌,✅,48.0,❌,❌,—
ASTOR,64.1,❌,❌,❌,❌,48.1,✅,❌,—
GUBRF,58.0,❌,❌,❌,❌,48.1,✅,❌,—
EGEEN,41.6,✅,✅,✅,❌,48.1,✅,✅,—
OYAKC,51.7,❌,❌,❌,❌,48.1,✅,✅,—
GLYHO,66.5,❌,❌,❌,✅,48.2,✅,❌,—
ZRGYO,54.1,❌,❌,❌,✅,48.3,✅,✅,—
AEFES,55.2,✅,❌,✅,❌,48.3,✅,❌,—
CEOEM,48.7,❌,❌,❌,❌,48.4,❌,❌,—
AKSA,54.9,✅,❌,✅,✅,48.5,✅,❌,—
YEOTK,59.7,❌,❌,❌,❌,48.6,✅,❌,—
EGPRO,58.3,❌,❌,❌,❌,48.6,✅,❌,—
TOASO,58.0,✅,❌,✅,✅,48.7,❌,❌,—
MAVI,52.4,✅,❌,✅,❌,48.8,✅,✅,—
CCOLA,41.9,✅,✅,✅,❌,48.9,❌,❌,—
SAHOL,53.5,❌,❌,❌,❌,49.0,✅,✅,—
ENKAI,63.7,✅,❌,✅,❌,49.0,✅,✅,—
GSDDE,60.6,❌,✅,❌,❌,49.6,❌,❌,—
VBTYZ,56.4,❌,✅,❌,✅,49.7,✅,❌,—
AGESA,64.9,❌,❌,❌,✅,50.1,❌,❌,—
EGGUB,57.3,❌,❌,❌,✅,50.1,✅,✅,—
ISCTR,52.9,✅,❌,✅,✅,50.5,✅,✅,—
EKGYO,57.2,❌,❌,❌,❌,50.6,✅,✅,—
TAVHL,56.0,✅,❌,✅,❌,50.7,✅,✅,—
BMSTL,61.5,✅,❌,✅,✅,50.8,❌,❌,—
MEPET,62.4,✅,❌,✅,❌,50.8,✅,✅,—
TUKAS,40.4,✅,✅,✅,❌,51.3,✅,✅,—
GARAN,56.5,✅,❌,✅,✅,51.4,✅,✅,—
YKBNK,55.5,✅,❌,✅,✅,51.4,✅,✅,—
ISGYO,60.0,❌,❌,❌,✅,51.5,✅,❌,—
TRGYO,70.3,❌,❌,❌,✅,51.8,✅,❌,—
NETAS,55.5,❌,✅,❌,❌,51.9,❌,❌,—
MPARK,62.1,✅,❌,✅,✅,51.9,❌,✅,—
ENJSA,70.1,✅,❌,✅,❌,52.1,✅,❌,—
ARSAN,59.5,❌,❌,❌,❌,52.2,✅,❌,—
AKSGY,68.4,❌,❌,❌,❌,52.4,✅,❌,—
YGGYO,73.7,❌,❌,❌,✅,52.4,❌,❌,—
AKBNK,55.8,✅,❌,✅,✅,52.6,✅,✅,—
ARDYZ,64.7,❌,✅,❌,✅,52.6,✅,❌,—
KRDMA,56.5,❌,❌,❌,✅,52.8,✅,❌,—
TRALT,63.8,❌,✅,❌,✅,52.8,✅,❌,—
KLSYN,64.8,❌,✅,❌,✅,52.8,✅,❌,—
AVGYO,61.6,✅,✅,✅,✅,53.0,❌,❌,—
ALBRK,62.5,❌,❌,❌,✅,53.1,❌,❌,—
INDES,61.2,❌,✅,❌,✅,53.2,✅,❌,—
ASELS,73.8,❌,❌,❌,✅,53.3,✅,❌,—
PCILT,63.3,❌,❌,❌,✅,53.6,✅,❌,—
EREGL,64.2,❌,✅,❌,❌,53.7,✅,❌,—
TRCAS,65.5,❌,❌,❌,✅,53.8,❌,❌,—
KRGYO,43.5,❌,✅,❌,❌,54.1,✅,✅,—
AGHOL,57.9,✅,❌,✅,✅,54.4,❌,✅,—
TNZTP,59.5,❌,✅,❌,❌,54.6,✅,❌,—
TRHOL,74.9,❌,✅,❌,✅,54.6,❌,❌,—
VAKBN,59.8,✅,✅,✅,✅,54.8,✅,✅,🟢
ETILR,51.1,✅,✅,✅,❌,55.0,✅,✅,—
KERVN,76.3,❌,✅,❌,❌,55.1,✅,❌,—
FLAP,56.8,✅,✅,✅,❌,55.5,✅,✅,—
TRMET,64.8,❌,✅,❌,✅,56.0,✅,✅,—
ALARK,57.4,✅,✅,✅,❌,56.0,✅,❌,—
HALKB,66.4,✅,✅,✅,✅,56.0,❌,✅,—
UNLU,48.1,✅,✅,✅,❌,56.1,✅,✅,—
ATATP,67.4,❌,✅,❌,✅,56.2,✅,❌,—
LOGO,57.2,✅,❌,✅,❌,56.3,✅,✅,—
PETKM,59.4,✅,✅,✅,✅,56.4,✅,✅,🟢
TRENJ,65.6,✅,✅,✅,✅,56.4,✅,✅,🟢
BRSAN,59.6,❌,✅,❌,✅,57.4,✅,❌,—
GMTAS,92.9,✅,✅,✅,✅,58.9,✅,✅,🟢
SOKM,60.2,✅,✅,✅,✅,59.5,❌,✅,—
HUNER,54.9,✅,✅,✅,✅,59.9,✅,✅,🟢
ORGE,66.2,❌,✅,❌,✅,60.1,✅,❌,—
RYSAS,72.1,❌,✅,❌,✅,60.5,✅,✅,—
KCHOL,67.1,✅,✅,✅,✅,60.5,✅,✅,🟢
OZSUB,73.7,❌,✅,❌,❌,61.6,✅,❌,—
CRFSA,77.9,❌,✅,❌,✅,62.4,✅,✅,—
AYGAZ,67.9,❌,✅,❌,✅,62.6,❌,❌,—
KRPLS,70.7,✅,✅,✅,✅,63.3,✅,✅,🟢
KRDMD,74.0,❌,✅,❌,✅,64.1,✅,✅,—
BIMAS,84.9,✅,✅,✅,✅,66.2,✅,✅,🟢
CELHA,64.2,✅,✅,✅,✅,66.9,❌,❌,—
ISDMR,75.6,✅,✅,✅,✅,69.2,✅,✅,🟢
RYGYO,82.5,❌,✅,❌,✅,73.2,✅,✅,—
DEVA,68.1,✅,✅,✅,❌,73.2,✅,✅,—
AHGAZ,69.9,✅,✅,✅,✅,74.6,✅,✅,🟢
ENERY,73.0,✅,✅,✅,✅,74.7,✅,✅,🟢
TKFEN,81.4,✅,✅,✅,✅,76.6,✅,✅,🟢
TUPRS,80.5,✅,✅,✅,✅,77.0,❌,✅,—
