Hisse,RSI(A),RSI(H),RSI(H)↑,MACD(H)↑,OBV(H)↑,OBV ATH %,OBV ATH(≥95%),SINYAL
MPARK,62.9,54.8,✅,✅,✅,100.0,✅,🟢
KMPUR,53.9,54.9,❌,❌,❌,93.3,❌,—
ULUSE,60.9,54.9,❌,❌,❌,98.6,✅,—
TRALT,65.4,55.1,✅,✅,✅,96.2,✅,🟢
BSOKE,59.5,55.1,✅,❌,✅,99.8,✅,—
TRMET,63.7,55.3,✅,✅,✅,99.9,✅,🟢
GEREL,77.7,55.4,❌,❌,❌,99.9,✅,—
ARSAN,64.1,55.4,✅,✅,✅,98.9,✅,🟢
DURKN,,55.4,✅,✅,✅,,❌,—
ESCAR,57.4,55.4,✅,❌,✅,98.1,✅,—
ISBTR,53.7,55.5,❌,✅,❌,98.4,✅,—
EREGL,64.2,55.5,✅,❌,✅,96.8,✅,—
BAHKM,,55.6,✅,✅,✅,,❌,—
SEGMN,,55.6,✅,✅,✅,100.0,✅,🟢
DGNMO,55.0,55.6,❌,❌,❌,99.0,✅,—
AYES,68.5,55.7,✅,❌,✅,99.6,✅,—
SONME,60.1,55.8,✅,✅,✅,99.5,✅,🟢
BINBN,,55.9,✅,✅,✅,90.5,❌,—
ANSGR,64.9,56.0,❌,❌,❌,99.9,✅,—
BRMEN,60.4,56.0,✅,❌,✅,99.7,✅,—
OZYSR,,56.0,✅,❌,✅,99.1,✅,—
RALYH,62.1,56.1,❌,✅,❌,99.1,✅,—
AYDEM,57.6,56.1,✅,✅,✅,94.8,❌,—
BIOEN,51.6,56.1,✅,✅,✅,94.6,❌,—
GMTAS,93.0,56.2,❌,❌,❌,99.6,✅,—
ALBRK,62.6,56.3,✅,✅,✅,98.6,✅,🟢
TRCAS,66.1,56.3,❌,✅,❌,98.9,✅,—
ICUGS,62.6,56.4,❌,❌,❌,97.7,✅,—
SANEL,73.2,56.4,✅,❌,✅,96.1,✅,—
TRENJ,64.7,56.4,✅,✅,✅,100.0,✅,🟢
GSDDE,67.0,56.4,✅,✅,✅,99.0,✅,🟢
YGGYO,80.4,56.7,❌,❌,❌,95.6,✅,—
ISDMR,69.8,56.7,✅,❌,✅,98.2,✅,—
EFOR,,56.7,✅,✅,✅,92.8,❌,—
DURDO,62.1,56.9,❌,❌,❌,98.7,✅,—
SDTTR,56.4,57.1,✅,✅,✅,96.9,✅,🟢
SKYMD,,57.2,✅,✅,✅,95.6,✅,🟢
AHGAZ,61.4,57.4,❌,❌,❌,98.4,✅,—
ETILR,51.2,57.4,✅,✅,✅,69.8,❌,—
KLYPV,,57.5,✅,✅,✅,-36.6,❌,—
ENDAE,,57.7,❌,✅,❌,92.7,❌,—
GIPTA,,57.8,✅,✅,✅,84.1,❌,—
ODINE,,57.9,❌,❌,❌,99.5,✅,—
EGPRO,63.2,58.0,✅,✅,✅,97.9,✅,🟢
GLYHO,71.9,58.0,❌,❌,❌,99.9,✅,—
PRDGS,60.8,58.0,✅,✅,✅,95.7,✅,🟢
SEKUR,72.6,58.1,❌,❌,❌,99.8,✅,—
ALTNY,,58.1,✅,✅,✅,62.6,❌,—
RYSAS,69.4,58.2,✅,✅,✅,100.0,✅,🟢
ERSU,62.3,58.4,✅,✅,✅,95.1,✅,🟢
PEKGY,67.6,58.4,❌,❌,❌,96.4,✅,—
ASELS,76.1,58.4,✅,✅,✅,100.0,✅,🟢
TSPOR,47.4,58.5,✅,✅,✅,76.4,❌,—
DOCO,63.5,58.7,❌,❌,❌,99.9,✅,—
EBEBK,,58.8,✅,❌,✅,92.3,❌,—
HRKET,,58.9,✅,❌,✅,,❌,—
ESCOM,62.2,59.1,❌,❌,❌,99.8,✅,—
EDATA,71.9,59.2,✅,✅,✅,99.4,✅,🟢
FONET,70.5,59.7,✅,✅,✅,98.1,✅,🟢
TBORG,57.1,59.7,✅,✅,✅,97.3,✅,🟢
SAYAS,56.4,60.0,❌,✅,❌,99.5,✅,—
ALARK,57.1,60.0,✅,✅,✅,99.7,✅,🟢
HATSN,,60.1,✅,✅,✅,99.6,✅,🟢
BINHO,,60.2,✅,✅,✅,89.7,❌,—
METRO,70.3,60.4,❌,❌,❌,99.8,✅,—
AKMGY,64.2,60.7,❌,✅,❌,82.4,❌,—
RUBNS,57.1,60.8,✅,✅,✅,41.8,❌,—
GUNDG,,60.8,✅,❌,✅,98.3,✅,—
TNZTP,62.3,60.9,✅,✅,✅,97.9,✅,🟢
AVGYO,64.5,60.9,✅,✅,✅,100.0,✅,🟢
KGYO,79.0,61.0,✅,✅,✅,100.0,✅,🟢
INFO,66.1,61.1,❌,❌,❌,90.6,❌,—
UFUK,68.1,61.2,❌,✅,❌,99.9,✅,—
ADGYO,,61.2,✅,✅,✅,-11.6,❌,—
HURGZ,61.0,61.2,✅,✅,✅,100.0,✅,🟢
PKART,66.9,61.6,✅,❌,✅,98.5,✅,—
INDES,65.6,61.7,✅,✅,✅,99.4,✅,🟢
BRSAN,61.5,61.8,✅,✅,✅,100.0,✅,🟢
SANFM,57.3,61.9,✅,✅,✅,99.2,✅,🟢
KARTN,66.0,61.9,❌,❌,❌,93.9,❌,—
KRONT,70.7,62.1,❌,✅,❌,99.7,✅,—
VANGD,82.7,62.2,✅,✅,✅,100.0,✅,🟢
SOKM,59.7,62.2,✅,✅,✅,95.1,✅,🟢
AKCNS,72.1,62.3,❌,❌,❌,99.6,✅,—
AKSUE,77.4,62.8,❌,❌,❌,97.5,✅,—
KORDS,61.5,63.0,❌,✅,❌,97.9,✅,—
HKTM,53.1,63.2,✅,✅,✅,80.1,❌,—
ORGE,67.3,63.5,✅,✅,✅,99.6,✅,🟢
MANAS,68.0,63.7,❌,✅,❌,90.6,❌,—
RGYAS,,63.7,❌,❌,❌,77.6,❌,—
KLSYN,72.1,63.8,✅,✅,✅,100.0,✅,🟢
EUPWR,80.2,63.8,❌,❌,❌,89.8,❌,—
BIMAS,83.2,64.2,✅,✅,✅,98.3,✅,🟢
POLHO,73.1,64.3,✅,✅,✅,99.8,✅,🟢
ISGYO,68.0,64.4,✅,✅,✅,99.6,✅,🟢
ETYAT,79.2,64.4,❌,❌,❌,99.9,✅,—
PAGYO,88.6,64.6,✅,❌,✅,99.7,✅,—
DMRGD,,64.7,✅,❌,✅,84.1,❌,—
ASTOR,79.2,64.9,❌,✅,❌,98.0,✅,—
ATSYH,69.1,65.0,❌,✅,❌,99.9,✅,—
VERUS,64.4,65.3,✅,✅,✅,100.0,✅,🟢
KOCMT,,66.0,❌,✅,❌,47.1,❌,—
KCHOL,66.9,66.1,✅,✅,✅,100.0,✅,🟢
ARASE,83.7,66.2,✅,✅,✅,100.0,✅,🟢
CEMZY,,66.6,✅,✅,✅,100.0,✅,🟢
KRPLS,66.6,66.7,✅,✅,✅,100.0,✅,🟢
KCAER,61.1,66.8,✅,✅,✅,99.1,✅,🟢
GESAN,69.4,66.8,✅,✅,✅,100.0,✅,🟢
VBTYZ,67.8,66.9,✅,✅,✅,100.0,✅,🟢
AKSGY,74.9,67.0,✅,✅,✅,98.5,✅,🟢
GENIL,62.2,67.1,✅,✅,✅,99.0,✅,🟢
KRDMD,73.0,67.2,✅,✅,✅,99.0,✅,🟢
ALKLC,,67.5,✅,✅,✅,100.0,✅,🟢
CRFSA,83.2,67.6,❌,✅,❌,98.9,✅,—
TMPOL,70.5,67.8,✅,✅,✅,100.0,✅,🟢
PCILT,69.9,67.8,✅,✅,✅,91.0,❌,—
TCKRC,,68.1,✅,✅,✅,100.0,✅,🟢
MARKA,65.1,68.3,✅,✅,✅,100.0,✅,🟢
DEVA,62.7,68.8,✅,✅,✅,99.7,✅,🟢
ARMGD,,69.0,❌,❌,❌,93.0,❌,—
INVES,,69.4,❌,✅,❌,95.5,✅,—
KUVVA,70.7,69.5,✅,✅,✅,100.0,✅,🟢
MTRKS,65.5,70.1,✅,✅,✅,100.0,✅,🟢
PASEU,,70.6,✅,✅,✅,62.5,❌,—
MOGAN,,70.9,✅,✅,✅,95.0,✅,🟢
TGSAS,72.3,71.0,✅,✅,✅,99.7,✅,🟢
AYGAZ,72.3,72.0,✅,✅,✅,100.0,✅,🟢
IZMDC,80.9,72.5,✅,✅,✅,99.8,✅,🟢
DAGI,71.9,73.4,✅,✅,✅,98.8,✅,🟢
KRDMB,87.5,73.8,✅,❌,✅,99.8,✅,—
KRDMA,70.2,73.9,✅,✅,✅,100.0,✅,🟢
CELHA,64.3,74.0,✅,✅,✅,99.8,✅,🟢
KTLEV,,74.5,✅,✅,✅,100.0,✅,🟢
NETAS,66.0,74.5,✅,✅,✅,100.0,✅,🟢
TKFEN,77.3,75.1,❌,✅,❌,99.6,✅,—
CATES,68.3,75.9,✅,✅,✅,18.2,❌,—
SELEC,87.7,76.1,✅,✅,✅,100.0,✅,🟢
ATATP,79.8,76.7,✅,✅,✅,100.0,✅,🟢
RYGYO,80.4,77.1,✅,✅,✅,100.0,✅,🟢
ANELE,93.6,77.4,✅,✅,✅,100.0,✅,🟢
OZSUB,82.0,77.9,✅,✅,✅,99.0,✅,🟢
PRZMA,92.2,78.6,✅,✅,✅,95.0,✅,🟢
BJKAS,40.6,79.6,✅,✅,✅,76.0,❌,—
TEHOL,71.9,80.9,❌,✅,❌,99.7,✅,—
FORTE,,81.6,✅,✅,✅,100.0,✅,🟢
TUPRS,79.6,81.7,✅,✅,✅,100.0,✅,🟢
AKFIS,,82.0,✅,✅,✅,99.5,✅,🟢
EUKYO,80.4,82.4,✅,✅,✅,99.9,✅,🟢
TRHOL,97.1,84.1,✅,✅,✅,100.0,✅,🟢
ARDYZ,81.9,84.4,✅,✅,✅,100.0,✅,🟢
BIGEN,,85.6,✅,✅,✅,100.0,✅,🟢
KERVN,87.8,85.8,✅,✅,✅,100.0,✅,🟢
OZATD,,92.2,❌,✅,❌,96.5,✅,—
IEYHO,98.4,97.9,✅,✅,✅,100.0,✅,🟢
DUNYH,87.4,98.4,✅,✅,✅,83.8,❌,—
