Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
MAVI,50.8,✅,❌,✅,❌,45.1,✅,✅,—
YEOTK,56.9,❌,❌,❌,❌,45.1,✅,❌,—
KONYA,40.0,❌,❌,❌,❌,45.2,❌,❌,—
ISBTR,48.7,❌,❌,❌,❌,45.5,❌,❌,—
MRSHL,48.9,❌,❌,❌,❌,45.5,❌,❌,—
AYDEM,51.9,❌,❌,❌,❌,45.6,✅,❌,—
ANHYT,56.1,❌,❌,❌,❌,45.8,✅,❌,—
TTKOM,53.3,✅,❌,✅,✅,45.9,✅,✅,—
OYAKC,50.7,❌,❌,❌,❌,45.9,✅,❌,—
DURDO,57.0,❌,❌,❌,❌,46.1,❌,❌,—
AKSA,53.9,❌,❌,❌,✅,46.2,❌,❌,—
AEFES,54.5,✅,❌,✅,❌,46.4,❌,❌,—
ASTOR,62.6,❌,❌,❌,❌,46.7,✅,❌,—
SAHOL,52.3,❌,❌,❌,❌,46.7,✅,❌,—
AKFYE,55.4,❌,❌,❌,❌,46.8,❌,❌,—
AGESA,62.7,❌,❌,❌,✅,46.8,❌,❌,—
GLYHO,65.6,❌,❌,❌,✅,46.9,✅,❌,—
ENKAI,62.6,❌,❌,❌,❌,46.9,✅,❌,—
CCOLA,41.5,✅,✅,✅,❌,47.0,❌,❌,—
ZRGYO,53.5,❌,❌,❌,✅,47.1,✅,✅,—
EGPRO,57.5,❌,❌,❌,❌,47.2,✅,❌,—
ISCTR,51.7,✅,❌,✅,✅,47.2,❌,✅,—
DOCO,58.3,❌,❌,❌,✅,47.3,✅,❌,—
BJKAS,37.3,❌,✅,❌,❌,47.4,❌,❌,—
VBTYZ,54.6,❌,❌,❌,✅,47.4,❌,❌,—
BOSSA,50.2,❌,❌,❌,✅,47.5,❌,❌,—
EGGUB,55.8,❌,❌,❌,✅,47.8,✅,❌,—
BLUME,53.2,❌,❌,❌,❌,47.9,✅,✅,—
GUBRF,57.8,❌,❌,❌,❌,47.9,✅,❌,—
EKGYO,55.6,❌,❌,❌,❌,48.0,✅,❌,—
EPLAS,49.0,❌,❌,❌,❌,48.1,✅,❌,—
BMSTL,60.1,❌,❌,❌,✅,48.3,❌,❌,—
TAVHL,55.1,✅,❌,✅,❌,48.4,❌,✅,—
GSDDE,59.1,❌,❌,❌,❌,48.4,❌,❌,—
TRGYO,68.1,❌,❌,❌,✅,48.5,❌,❌,—
AKCNS,60.9,❌,❌,❌,✅,48.6,✅,❌,—
GARAN,55.4,❌,❌,❌,✅,48.7,✅,✅,—
ODAS,53.7,❌,✅,❌,❌,48.9,✅,❌,—
YGGYO,70.8,❌,❌,❌,✅,48.9,❌,❌,—
MPARK,60.9,✅,❌,✅,✅,49.0,❌,❌,—
TRHOL,65.5,❌,✅,❌,✅,49.0,❌,❌,—
ISGYO,58.2,❌,❌,❌,✅,49.3,✅,❌,—
TUCLK,39.3,✅,✅,✅,❌,49.3,✅,✅,—
EGEEN,42.2,✅,✅,✅,❌,49.5,✅,✅,—
YKBNK,54.6,❌,❌,❌,✅,49.7,❌,✅,—
ENJSA,67.8,❌,❌,❌,❌,49.8,❌,❌,—
ALBRK,60.2,❌,❌,❌,❌,50.1,❌,❌,—
LOGO,55.1,✅,❌,✅,❌,50.4,❌,✅,—
AKBNK,54.8,❌,❌,❌,❌,50.4,✅,✅,—
INDES,59.4,❌,❌,❌,✅,50.6,✅,❌,—
ARSAN,58.2,❌,❌,❌,❌,50.7,✅,❌,—
PETKM,55.2,✅,✅,✅,✅,51.0,❌,❌,—
ARDYZ,63.1,❌,✅,❌,✅,51.1,✅,❌,—
TRALT,62.2,❌,✅,❌,✅,51.3,❌,❌,—
TOASO,59.3,✅,❌,✅,✅,51.4,✅,✅,—
ASELS,71.6,❌,❌,❌,✅,51.4,❌,❌,—
KRGYO,42.8,❌,✅,❌,❌,51.6,✅,✅,—
TNZTP,57.1,❌,❌,❌,❌,51.8,✅,❌,—
ALARK,55.6,❌,✅,❌,❌,52.2,❌,❌,—
KRDMA,56.3,❌,❌,❌,❌,52.3,❌,❌,—
TRCAS,64.6,❌,❌,❌,✅,52.5,❌,❌,—
EREGL,63.1,❌,❌,❌,❌,52.5,✅,❌,—
AKSGY,69.0,❌,❌,❌,❌,53.1,✅,❌,—
FLAP,55.6,✅,✅,✅,❌,53.2,✅,✅,—
ATATP,64.8,❌,✅,❌,✅,53.2,❌,❌,—
KERVN,72.0,❌,✅,❌,❌,53.3,✅,❌,—
NETAS,56.9,❌,✅,❌,❌,53.6,❌,❌,—
VAKBN,59.2,✅,✅,✅,✅,53.6,✅,✅,🟢
MEPET,64.6,✅,✅,✅,❌,53.8,✅,✅,—
HALKB,65.3,✅,✅,✅,✅,53.9,❌,❌,—
TUKAS,41.2,✅,✅,✅,❌,53.9,✅,✅,—
AVGYO,62.2,✅,✅,✅,✅,54.0,❌,❌,—
AGHOL,57.8,✅,❌,✅,✅,54.2,❌,✅,—
PCILT,63.9,❌,❌,❌,✅,54.4,✅,❌,—
TRENJ,63.7,❌,✅,❌,✅,54.5,✅,❌,—
KLSYN,67.6,❌,✅,❌,✅,55.1,✅,❌,—
TRMET,64.0,❌,✅,❌,✅,55.3,✅,✅,—
BRSAN,59.3,❌,✅,❌,✅,57.0,✅,❌,—
RYSAS,67.6,❌,✅,❌,✅,57.8,✅,✅,—
AYGAZ,65.3,❌,✅,❌,✅,57.9,❌,❌,—
CRFSA,69.1,❌,✅,❌,✅,58.1,❌,❌,—
SOKM,59.9,✅,✅,✅,✅,58.7,❌,✅,—
ETILR,53.0,✅,✅,✅,❌,58.9,✅,✅,—
ORGE,65.2,❌,✅,❌,✅,59.0,✅,❌,—
KCHOL,66.6,✅,✅,✅,✅,59.7,✅,✅,🟢
GMTAS,93.1,✅,✅,✅,✅,59.8,✅,✅,🟢
OZSUB,71.8,❌,✅,❌,❌,60.3,✅,❌,—
KRPLS,69.3,✅,✅,✅,✅,61.4,✅,✅,🟢
HUNER,55.9,✅,✅,✅,✅,61.8,✅,✅,🟢
KRDMD,74.1,❌,✅,❌,✅,64.1,✅,✅,—
UNLU,53.8,✅,✅,✅,❌,65.2,✅,✅,—
BIMAS,84.7,✅,✅,✅,✅,65.5,✅,✅,🟢
ISDMR,75.1,✅,✅,✅,✅,68.2,✅,✅,🟢
CELHA,65.8,✅,✅,✅,✅,69.5,✅,✅,🟢
DEVA,67.1,✅,✅,✅,❌,70.2,❌,✅,—
RYGYO,80.1,❌,✅,❌,✅,72.1,✅,✅,—
AHGAZ,69.9,✅,✅,✅,✅,74.6,✅,✅,🟢
TUPRS,80.2,✅,✅,✅,✅,74.7,❌,✅,—
ENERY,73.8,✅,✅,✅,✅,76.1,✅,✅,🟢
TKFEN,82.2,✅,✅,✅,✅,78.0,✅,✅,🟢
